CONTENTS,END_PRD_DE,FULL_PATH_ID,ITEM03,LINK_URL,MT_ATITLE,ORG_ID,ORG_NM,QUERY,REC_TBL_SE,STAT_DB_CNT,STAT_ID,STAT_NM,STRT_PRD_DE,TBL_ID,TBL_NM,TBL_VIEW_URL,VW_CD,_keyword
행정구역별 음주율 강서구 구로구 마포구 중랑구 부산광역시 동구 달성군 서구 대전광역시 유성구 남양주시 광명시 화성시 강원특별자치도 양구군 양양군 평창군 옥천군 음성군 청주시 김제시 강진군 고령군 순천시 여수시 경상북도 안동시 양산시 함안군 합천군 강남구 도봉구 동대문구 중구 김포시 계양구 중구 세종특별자치시 부천시 이천시 파주시 하남시 영월군 인제군 충청북도 정선군 태백시 횡성군 무주군 부안군 순창군 완주군 임실군 곡성군 완도군 진도군 화순군 경주시 영천시 경상남도 거제...,2025,103,■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 질병관리청(지역사회건강조사) ■ 자료제공주기: 1년 ■ 자료제공시기: 조사기준년도 익년5월 □ 정의 - 음주율: 최근 1년 동안 한 달에 1회 이상 술을 마신 적이 있는 사람의 비율 □ 의의 - 시·군·구 단위 주민 음주 현황을 파악하여 지역보건의료계획 수립 및 평가의 기초자료로 활용,http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL20991E,주제별 > 건강,101,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_1YL20991E,음주율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=103.1;,MT_GTITLE01,지역사회건강조사
행정구역별 흡연율 강서구 서대문구 종로구 동래구 영도구 중구 중구 가평군 여주시 파주시 삼척시 속초시 철원군 평창군 논산시 전북특별자치도 완주군 곡성군 순천시 함평군 영양군 청도군 밀양시 사천시 진주시 창녕군 하동군 서울특별시 강동구 관악구 서초구 송파구 은평구 기장군 남구 서구 연제구 강화군 계양구 미추홀구 연수구 중구 동구 서구 서구 경기도 고양시 연천군 안산시 화성시 화천군 진천군 남원시 부여군 서천군 홍성군 무주군 보성군 군위군 문경시 상주시 영천시 울릉군 칠곡군...,2025,103,■ 자료원출처: 질병관리청(지역사회건강조사) ■ 자료제공주기: 1년 ■ 자료제공시기: 조사기준년도 익년5월 - 흡연율: 평생(지금까지) 5갑(100개비) 이상 흡연한 사람으로서 현재 흡연(＂＂매일 피움＂＂ 또는 ＂＂가끔 피움＂＂) 하는 사람의 비율 □ 의의 - 시·군·구 단위 주민 흡연 현황을 파악하여 지역 흡연 관련 정책 수립 및 평가의 기초자료로 활용 □ 용어 - 현재흡연자: 평생 담배 5갑(100개비) 이상 흡연한 사람으로서 현재도 담배를 피우는 사람 □ 정의 ■ 자료제공처: 국가데이터처 지역통계기획팀,http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL21001E,주제별 > 건강,101,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_1YL21001E,흡연율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=103.1;,MT_GTITLE01,지역사회건강조사
행정구역별 주관적 건강수준인지율 성동구 영등포구 용산구 기장군 동래구 사하구 연제구 달성군 옹진군 울산광역시 고양시 양주시 양평군 파주시 하남시 성남시 용인시 영월군 충주시 충청남도 서산시 서천군 예산군 홍성군 전북특별자치도 군산시 완주군 김제시 임실군 전주시 구미시 문경시 영덕군 영주시 포항시 합천군 노원구 도봉구 동작구 마포구 중랑구 남구 남구 서구 중구 계양구 유성구 남구 제주특별자치도 산청군 의령군 함양군 강북구 구로구 성북구 부산광역시 수영구 영도구 대구광역시 미추홀구 ...,2025,103,■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 질병관리청(지역사회건강조사) ■ 자료제공주기: 1년 ■ 자료제공시기: 조사기준년도 익년5월 □ 정의 - 주관적 건강수준 인지율: 평소에 본인의 건강이 “매우 좋음” 또는 “좋음” 으로 응답한 사람의 비율 □ 의의 - 개인의 건강에 대한 주관적 인식을 파악해 건강 관련 정책 및 연구의 기초자료로 활용,http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL21011E,주제별 > 건강,101,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_1YL21011E,주관적 건강수준인지율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=103.1;,MT_GTITLE01,지역사회건강조사
행정구역별 EQ-5D 관악구 은평구 중랑구 남구 부산진구 수영구 영도구 중구 동구 대전광역시 울주군 세종특별자치시 가평군 부천시 고성군 파주시 포천시 수원시 영월군 원주시 음성군 충주시 남구 당진시 서산시 천안시 기장군 해운대구 북구 서구 계양구 미추홀구 옹진군 남구 동구 중구 경기도 김포시 여주시 의정부시 광주시 시흥시 안성시 안양시 양구군 화천군 옥천군 금산군 논산시 부여군 경주시 청양군 순창군 정읍시 포항시 거제시 사천시 진주시 함양군 강동구 서대문구 중구 부산광역...,2019,103,"■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 보건복지부(지역사회건강조사) ■ 자료제공주기: 1년 ■ 자료제공시기: 조사기준년도 익년5월 □ 정의 - EQ-5D지표: 건강관련 삶의 질의 5가지 차원(운동능력, 자기관리, 일상활동, 통증/불편, 불안/우울)의 기술체계를 종합한 지표 □ 의의 - 건강 관련 삶의 질의 5가지 차원을 활용하여 만든 지표로, 수치가 1에 가까울수록 삶의 질이 높다고 할 수 있음",http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL21021E,주제별 > 건강,101,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_1YL21021E,EQ-5D(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=103.1;,MT_GTITLE01,지역사회건강조사
행정구역별 스트레스 인지율 군위군 도봉구 성북구 용산구 종로구 부산진구 동구 수성구 서구 광주광역시 서구 중구 경기도 과천시 강진군 동두천시 이천시 군포시 평택시 강원특별자치도 삼척시 충청북도 괴산군 증평군 태안군 광명시 안양시 의정부시 화성시 강릉시 속초시 양양군 춘천시 횡성군 청원군 충주시 보령시 고흥군 광양시 구례군 영광군 완도군 장흥군 함평군 화순군 예천군 창녕군 동대문구 양천구 동래구 사하구 수영구 대구광역시 북구 인천광역시 계양구 북구 중구 가평군 부천시 양평...,2025,103,■ 자료제공처: 국가데이터처 지역통계기획팀 ■ 자료원출처: 질병관리청(지역사회건강조사) ■ 자료제공주기: 1년 ■ 자료제공시기: 조사기준년도 익년5월 □ 정의 - 스트레스인지율: 평소 일상생활 중 스트레스를 “대단히 많이” 또는 “많이” 느끼는 사람의 비율 □ 의의 - 정신건강을 측정하는 대표적인 지표,http://kosis.kr/statHtml/statHtml.do?orgId=101&tblId=DT_1YL21041E,주제별 > 건강,101,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2008,DT_1YL21041E,스트레스인지율(시도/시/군/구),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_03_01&vwcd=MT_GTITLE01&parmTabId=M_01_01&parentId=103.1;,MT_GTITLE01,지역사회건강조사
시군구별 조율표준오차 표준화율 표준화율표준오차 조율 응답자수 서부 관악구 마포구 송파구 양천구 북구 수영구 중구 계양구 연수구 광주광역시 동구 중구 덕양구 남양주시 남양주 풍양 팔달구 만안구 태백시 보은군 청주시 논산시 예산군 전라북도 진안군 무안군 장성군 경산시 경주시 칠곡군 북구 경상남도 창원시 창원 양산시 서귀포시 서부 제주시 동부 종로구 해운대구 달성군 강화군 남동구 옹진군 광산구 북구 대전광역시 울산광역시 세종시 일산서구 과천시 김포시 수원시 안성시 안양시 춘천...,2021,F > F_001 > F_001_005,"○ 2020년 신규 도입 ○ 정의 : 코로나19 유행으로 인한 세부적인 일상생활 변화가 있었다(음주가 줄었다)고 응답한 사람의 분율(%) * 변동계수(coefficient fo variation) 25-50%, ** 변동계수 50% 이상 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_ALCHOL_DEC,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_ALCHOL_DEC,시·군·구별 코로나19 유행으로 인한 세부적 일상생활 변화(음주):줄었다,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율표준오차 조율 응답자수 표준화율 서부 동부 동탄 서북구 동남구 제주시 강북구 광진구 금천구 동작구 성동구 용산구 남구 연제구 동구 중구 남구 인천광역시 서구 광주광역시 광산구 대덕구 중구 남구 화성시 속초시 천안시 태안군 순창군 정읍시 진안군 전라남도 고흥군 광양시 목포시 영광군 영양군 울진군 청도군 거제시 마산 하동군 서귀포시 서귀포 강서구 동대문구 영등포구 사하구 중구 동래구 사상구 해운대구 대구광역시 남동구 서구 세종특별자치시 가평군 김...,2022,F > F_001 > F_001_005,2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의 : 코로나19 유행으로 인한 심리적 염려(감염으로 인한 피해 염려)가 있다고 응답한 사람의 분율(%) ○ 2020년 신규 도입,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_CONCERN_DAMAGE,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_CONCERN_DAMAGE,시·군·구별 코로나19로 인한 심리적 영향(감염으로 인한 피해 염려),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 응답자수 표준화율표준오차 조율 조율표준오차 동부 서부 강서구 구로구 서대문구 용산구 은평구 종로구 부산광역시 북구 해운대구 북구 유성구 세종특별자치시 연천군 의정부시 포천시 용인시 강원특별자치도 속초시 진천군 청원구 공주시 서천군 아산시 무주군 전라남도 강진군 무안군 영암군 안동시 영천시 울릉군 의성군 청도군 북구 진주시 창녕군 서귀포시 서귀포시 서귀포 제주시 동부 서울특별시 마포구 금정구 구리시 강화군 동구 일산동구 남양주시 남양주 이천시 광명시 수정...,2022,F > F_001 > F_001_005,○ 정의 : 코로나19 유행으로 인한 심리적 염려(감염으로 인한 경제적 피해 염려)가 있다고 응답한 사람의 분율(%) ○ 2020년 신규 도입 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_CONCERN_ECO_DAMAGE,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_CONCERN_ECO_DAMAGE,시·군·구별 코로나19로 인한 심리적 영향(감염으로 인한 경제적 피해 염려),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 조율 응답자수 표준화율 조율표준오차 표준화율표준오차 서북구 동남구 동탄 서부 동부 영월군 광명시 성남시 강원특별자치도 춘천시 옥천군 충청남도 부여군 서산시 아산시 남원시 익산시 함평군 고흥군 순천시 장성군 울진군 청도군 포항시 고성군 진해 함안군 서초구 성북구 용산구 부산광역시 금정구 해운대구 달서구 서구 동구 울산광역시 남구 구리시 오정구 양평군 광주시 수정구 용인시 기흥구 처인구 평택 횡성군 서천군 태안군 군산시 강진군 남해군 밀양시 사천시 산청군 하동군 서...,2022,F > F_001 > F_001_005,○ 정의 : 코로나19 유행으로 인한 심리적 염려(감염에 대한 염려)가 있다고 응답한 사람의 분율(%) ○ 2020년 신규 도입 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_CONCERN_INFCTN,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_CONCERN_INFCTN,시·군·구별 코로나19로 인한 심리적 영향(감염에 대한 염려),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 조율 표준화율표준오차 조율표준오차 표준화율 서울특별시 강동구 관악구 광진구 금천구 동작구 서대문구 중구 동구 남동구 서구 남구 서구 남구 북구 김포시 동두천시 양평군 의정부시 하남시 단원구 삼척시 평창군 단양군 충주시 태안군 남원시 완주군 정읍시 함평군 고령군 영천시 울릉군 밀양시 동대문구 성동구 달성군 북구 동구 중구 세종특별자치시 소사구 홍천군 수지구 동해시 인제군 괴산군 증평군 서천군 무주군 부안군 진안군 신안군 고흥군 구례군 나주시 김천시 문경시...,2021,F > F_001 > F_001_005,○ 정의 : 최근 1주일 동안 사회적 거리두기(또는 생활 속 거리두기) 수칙(건강거리 유지)을 실천한 사람의 분율(%) ○ 2020년 신규 도입 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_DISTANCE,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_DISTANCE,시·군·구별 사회적 거리두기(또는 생활 속 거리두기) 실천율(건강거리 유지),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 조율 조율표준오차 표준화율표준오차 응답자수 표준화율 강북구 관악구 마포구 미추홀구 중구 서구 대덕구 종로구 부산진구 수성구 옹진군 광산구 동구 가평군 고양시 일산서구 부천시 권선구 장안구 안양시 속초시 평창군 계룡시 금산군 부여군 무주군 정읍시 고흥군 나주시 영암군 화순군 고령군 봉화군 서귀포시 서귀포 청송군 거제시 마산 제주시 동부 제주시 서부 구로구 성동구 기장군 남구 사상구 수영구 서구 강화군 계양구 동구 남구 북구 울산광역시 울주군 구리시 파주시 광주시 ...,2021,F > F_001 > F_001_005,○ 정의 : 코로나19 유행으로 인한 현재 수준에서의 일상생활 상태 점수(점) ○ 2020년 신규 도입 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_IMPACT,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_IMPACT,시·군·구별 코로나19 유행으로 인한 일상생활 영향도,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 표준화율 표준화율표준오차 조율 조율표준오차 동부 서북구 서부 동탄 군위군 동남구 전주시 강진군 순천시 경산시 영양군 경상남도 양산시 함안군 서귀포시 서울특별시 동대문구 성북구 송파구 무주군 달서구 미추홀구 남구 중구 세종시 동두천시 광명시 중원구 영통구 만안구 기흥구 평택시 철원군 충청북도 제천시 청주시 서원구 서천군 대덕구 연제구 서구 인천광역시 강화군 광산구 동구 울산광역시 울주군 남양주시 원미구 파주시 광주시 수원시 장안구 동안구 송탄 평택 정선군...,2021,F > F_001 > F_001_005,"○ 정의 : 코로나19 유행으로 인한 세부적인 일상생활 변화가 있었다(인스턴트 음식 등 섭취가 늘었다)고 응답한 사람의 분율(%) ○ 2020년 신규 도입 * 변동계수(coefficient fo variation) 25-50%, ** 변동계수 50% 이상 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_INS_FOOD_INC,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_INS_FOOD_INC,시·군·구별 코로나19 유행으로 인한 세부적 일상생활 변화(인스턴트 등 섭취): 늘었다,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 조율 조율표준오차 표준화율표준오차 응답자수 표준화율 익산시 장수군 전주시 화순군 군위군 영덕군 창원시 마산 서대문구 성북구 사상구 달성군 광산구 서구 중구 동구 경기도 가평군 소사구 광주시 성남시 영통구 안양시 용인시 춘천시 횡성군 영동군 천안시 보성군 전라남도 곡성군 구례군 여수시 영광군 함평군 봉화군 상주시 울릉군 북구 진해 창녕군 제주시 강서구 노원구 성동구 당진시 음성군 계룡시 공주시 고창군 김제시 진안군 완도군 해남군 구미 문경시 안동시 의성군 청도군 ...,2021,F > F_001 > F_001_005,○ 정의 : 최근 1주일 동안 코로나19 예방을 위해 방역수칙(실내 마스크 착용)을 실천한 사람의 분율(%) ○ 2020년 신규 도입 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_MASK_IN,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_MASK_IN,시·군·구별 방역수칙 실천율(실내 마스크 착용),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율표준오차 응답자수 조율 표준화율 고성군 남해군 제주시 제주 제주시 서부 서울특별시 강동구 강서구 마포구 서대문구 서초구 성북구 용산구 수영구 해운대구 동구 유성구 북구 가평군 영등포구 동두천시 창원시 진해 관악구 광진구 금정구 남구 서구 서구 계양구 동구 남구 충주시 영통구 동안구 화성시 청주시 청양군 곡성군 신안군 영주시 경주시 김천시 성주군 의정부시 동구 남구 세종시 일산서구 연천군 광명시 성남시 의왕시 송탄 양구군 음성군 충청남도 서천군...,2021,F > F_001 > F_001_005,○ 정의 : 최근 1주일 동안 코로나19 예방을 위해 개인 방역수칙(실외 마스크 착용)을 실천한 사람의 분율(%) ○ 2020년 신규 도입 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시,http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_MASK_OUT,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_MASK_OUT,시·군·구별 방역수칙 실천율(실외 마스크 착용),https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 응답자수 표준화율표준오차 조율표준오차 표준화율 조율 서북구 동탄 서부 동부 동남구 진안군 고흥군 보성군 군위군 안동시 영양군 울릉군 청도군 경상남도 고성군 창원 사천시 합천군 서귀포시 서부 제주시 서부 동대문구 마포구 동구 수성구 중구 과천시 동두천시 양주시 만안구 평택시 속초시 송파구 은평구 중랑구 동구 동래구 서구 대구광역시 서구 남동구 동구 남구 경기도 덕양구 일산서구 성남시 팔달구 오산시 수지구 영동군 청양군 태안군 남원시 부안군 정읍시 여수시 완도군 고...,2021,F > F_001 > F_001_005,"* 변동계수(coefficient fo variation) 25-50%, ** 변동계수 50% 이상 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의 : 열이 나거나 기침 등 호흡기 증상이 있을 때 집에서 쉬는 것이 가능하지 않은 사람의 분율(%) ○ 2020년 신규 도입",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_NON_COMP,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_NON_COMP,시·군·구별 코로나19 관련 유증상자 행동수칙 미준수율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 조율표준오차 표준화율표준오차 조율 표준화율 응답자수 동탄 서부 동부 서북구 동남구 안동시 창원시 마산 양산시 통영시 서울특별시 동구 중구 대구광역시 북구 서구 연수구 광주광역시 북구 서구 대전광역시 중구 세종특별자치시 소사구 여주시 성남시 분당구 수원시 오산시 용인시 평택시 춘천시 홍천군 충주시 청원구 부여군 진안군 구례군 여수시 함평군 구미시 군위군 의성군 고성군 강동구 강서구 중랑구 사상구 수성구 유성구 경기도 남양주 영통구 안산시 안양시 철원군 태백시 평창...,2021,F > F_001 > F_001_005,"○ 2020년 신규 도입 * 변동계수(coefficient fo variation) 25-50%, ** 변동계수 50% 이상 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의 : 코로나19 유행으로 인한 세부적인 일상생활 변화가 있었다(신체활동이 줄었다)고 응답한 사람의 분율(%)",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_PHY_ACT_DEC,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_PHY_ACT_DEC,시·군·구별 코로나19 유행으로 인한 세부적 일상생활 변화(신체활동):줄었다,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 조율표준오차 조율 표준화율표준오차 응답자수 김해시 마산 산청군 창녕군 합천군 서귀포시 강남구 금천구 성동구 성북구 용산구 금정구 기장군 동구 수영구 연제구 남구 남동구 동구 유성구 중구 울주군 중구 구리시 소사구 연천군 파주시 수원시 안양시 만안구 의왕시 정선군 춘천시 화천군 괴산군 옥천군 완도군 금산군 태안군 무주군 해남군 안동시 의성군 청송군 함안군 서귀포시 서부 대구광역시 인천광역시 계양구 서구 울산광역시 세종시 고양시 양주시 단원구 동안구 기흥구...,2021,F > F_001 > F_001_005,"○ 코로나19 유행으로 인한 세부적인 일상생활 변화가 있었다(흡연이 줄었다)고 응답한 사람의 분율 ○ 2020년 신규 도입 * 변동계수(coefficient fo variation) 25-50%, ** 변동계수 50% 이상",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_COVID19_SMOKE_DEC,보건 > 지역사회건강조사 > 코로나19,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2020,DT_COVID19_SMOKE_DEC,시·군·구별 코로나19 유행으로 인한 세부적 일상생활 변화(흡연):줄었다,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_005.3;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율표준오차 응답자수 조율 표준화율 조율표준오차 강남구 송파구 수영구 중구 남구 중구 대전광역시 진천군 청원구 청양군 홍성군 군산시 남원시 완주군 임실군 정읍시 광양시 여수시 경산시 봉화군 영덕군 예천군 칠곡군 남해군 산청군 통영시 서귀포시 동부 제주 도봉구 강서구 사상구 평택시 서원구 오산시 수지구 화성시 영월군 단양군 음성군 서산시 전북특별자치도 완도군 고령군 거제시 밀양시 함안군 서초구 양천구 부산광역시 기장군 서구 해운대구 미추홀구 부평구 남구 동구 ...,2024,F > F_001 > F_001_004 > F_001_004_002,"2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시 ○ 정의 : 심폐소생술에 대한 내용을 보거나 들어본 사람의 분율(%) ○ 2012년 신규 도입, 2년 순환주기 문항",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_CPR_AWAR,보건 > 지역사회건강조사 > 안전의식(손상) 및 심폐소생술 > 심폐소생술,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2012,DT_CPR_AWAR,시·군·구별 심폐소생술 인지율,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_004.3;F_001_004_002.4;,MT_ZTITLE,지역사회건강조사
시군구별 표준화율 조율표준오차 응답자수 조율 표준화율표준오차 동두천시 광주시 팔달구 안양시 수지구 강원특별자치도 강릉시 평창군 충주시 공주시 보령시 천안시 서북구 동남구 남원시 무주군 진안군 강진군 나주시 함평군 경산시 의령군 영등포구 강서구 사상구 서구 남동구 동구 유성구 울주군 세종시 일산동구 남양주 풍양 여주시 의정부시 군포시 상록구 안성시 처인구 원주시 철원군 화천군 증평군 청주시 당진시 예산군 홍성군 고창군 부안군 목포시 보성군 해남군 경상북도 구미 군위군 강동...,2024,F > F_001 > F_001_004 > F_001_004_002,"○ 정의 : 최근 2년 동안 심폐소생술 교육을 받은 사람의 분율(%) ○ 2012년 신규 도입, 2년 순환주기 설문문항 * 변동계수(coefficient fo variation) 25-50%, ** 변동계수 50% 이상 2023년부터 ＂군위군＂ 관할구역 변경: (기존) 경상북도 -> (변경후) 대구광역시",http://kosis.kr/statHtml/statHtml.do?orgId=177&tblId=DT_CPR_EDU,보건 > 지역사회건강조사 > 안전의식(손상) 및 심폐소생술 > 심폐소생술,177,질병관리청,지역사회건강조사,N,5050,2008057,지역사회건강조사,2012,DT_CPR_EDU,시·군·구별 심폐소생술 교육경험률,https://kosis.kr/statisticsList/statisticsListIndex.do?menuId=M_01_01&vwcd=MT_ZTITLE&parmTabId=M_01_01&parentId=F.1;F_001.2;F_001_004.3;F_001_004_002.4;,MT_ZTITLE,지역사회건강조사
